id,qb,p1,p2,opp_p1,sal,proj,actual,diff
52954,Deshaun Watson,DeAndre Hopkins,Will Fuller V,DJ Chark Jr.,29000,57,40.36,0.708070175
50889,Ryan Tannehill,A.J. Brown,Jonnu Smith,Brandin Cooks,25300,57.4,68.76,1.197909408
50894,Ryan Tannehill,A.J. Brown,Jonnu Smith,Randall Cobb,24700,55.5,60.66,1.092972973
50897,Ryan Tannehill,A.J. Brown,Jonnu Smith,Darren Fells,24700,53.8,68.96,1.281784387
51389,Kyler Murray,DeAndre Hopkins,Christian Kirk,Terry McLaurin,28500,56.4,78.94,1.39964539
51188,Justin Herbert,Keenan Allen,Mike Williams,DJ Chark Jr.,26900,58.4,59.98,1.027054795
50909,Matthew Stafford,Kenny Golladay,T.J. Hockenson,DJ Chark Jr.,26800,58.3,42.52,0.729331046
51200,Justin Herbert,Keenan Allen,Hunter Henry,DJ Chark Jr.,26800,58.1,62.88,1.082271945
50914,Matthew Stafford,Kenny Golladay,T.J. Hockenson,Laviska Shenault Jr.,26000,57.8,37.12,0.642214533
50924,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,DJ Chark Jr.,26900,56.5,35.62,0.630442478
50929,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,Laviska Shenault Jr.,26100,56,30.22,0.539642857
50917,Matthew Stafford,Kenny Golladay,T.J. Hockenson,Keelan Cole,25800,55.8,51.82,0.928673835
50934,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,Keelan Cole,25900,54,44.92,0.831851852
51403,Kyler Murray,DeAndre Hopkins,Dan Arnold,Terry McLaurin,27200,53.2,75.54,1.419924812
51395,Kyler Murray,DeAndre Hopkins,Christian Kirk,Steven Sims Jr.,27100,52.7,56.94,1.080455408
51398,Kyler Murray,DeAndre Hopkins,Christian Kirk,Logan Thomas,26700,52,61.54,1.183461538
51409,Kyler Murray,DeAndre Hopkins,Dan Arnold,Steven Sims Jr.,25800,49.5,53.54,1.081616162
51191,Justin Herbert,Keenan Allen,Mike Williams,Keelan Cole,25900,56.1,58.58,1.044206774
51195,Justin Herbert,Keenan Allen,Mike Williams,Laviska Shenault Jr.,25900,55.8,62.78,1.125089606
51204,Justin Herbert,Keenan Allen,Hunter Henry,Keelan Cole,25800,55.8,61.48,1.101792115
51208,Justin Herbert,Keenan Allen,Hunter Henry,Laviska Shenault Jr.,25800,55.5,65.68,1.183423423
52897,Tom Brady,Julian Edelman,Josh Gordon,Jamison Crowder,26900,55.4,50.74,0.915884477
52900,Tom Brady,Julian Edelman,Josh Gordon,Robby Anderson,26400,55.2,49.84,0.902898551
52904,Tom Brady,Julian Edelman,Phillip Dorsett II,Jamison Crowder,25900,52.8,54.84,1.038636364
52908,Tom Brady,Julian Edelman,Phillip Dorsett II,Robby Anderson,25400,52.6,53.94,1.025475285
51415,Kyler Murray,DeAndre Hopkins,Dan Arnold,Logan Thomas,25400,48.8,58.14,1.191393443
52458,Patrick Mahomes,Tyreek Hill,Travis Kelce,A.J. Brown,28600,61.5,76.54,1.244552846
52471,Patrick Mahomes,Tyreek Hill,Sammy Watkins,A.J. Brown,28300,58.9,67.14,1.139898132
52461,Patrick Mahomes,Tyreek Hill,Travis Kelce,Adam Humphries,28400,58.6,83.14,1.418771331
52465,Patrick Mahomes,Tyreek Hill,Travis Kelce,Jonnu Smith,28200,58.3,79.34,1.360891938
52467,Patrick Mahomes,Tyreek Hill,Travis Kelce,Tajae Sharpe,27800,57.9,76.84,1.327115717
52475,Patrick Mahomes,Tyreek Hill,Sammy Watkins,Adam Humphries,28100,56,73.74,1.316785714
52480,Patrick Mahomes,Tyreek Hill,Sammy Watkins,Jonnu Smith,27900,55.7,69.94,1.255655296
52484,Patrick Mahomes,Tyreek Hill,Sammy Watkins,Tajae Sharpe,27500,55.3,67.44,1.219529837
52912,Tom Brady,Josh Gordon,Phillip Dorsett II,Jamison Crowder,25000,51.6,50.54,0.979457364
52919,Tom Brady,Josh Gordon,Phillip Dorsett II,Robby Anderson,24500,51.4,49.64,0.965758755
51433,Josh Allen,Stefon Diggs,John Brown,Preston Williams,26800,52.4,81.08,1.547328244
51438,Josh Allen,Stefon Diggs,John Brown,DeVante Parker,27900,51.5,89.78,1.743300971
51442,Josh Allen,Stefon Diggs,John Brown,Mike Gesicki,26600,49.6,98.98,1.995564516
50957,Cam Newton,Julian Edelman,N'Keal Harry,Jerry Jeudy,25300,49.6,27.5,0.554435484
50963,Cam Newton,Julian Edelman,Damiere Byrd,Jerry Jeudy,25000,49.2,32.8,0.666666667
49846,Ryan Tannehill,A.J. Brown,Corey Davis,Marvin Jones Jr.,28900,61,91.12,1.493770492
49851,Ryan Tannehill,A.J. Brown,Corey Davis,T.J. Hockenson,29000,58.9,69.72,1.183701188
49854,Ryan Tannehill,A.J. Brown,Jonnu Smith,Marvin Jones Jr.,27400,55.2,79.82,1.446014493
50960,Cam Newton,Julian Edelman,N'Keal Harry,Tim Patrick,25000,49.1,35.4,0.720977597
49860,Ryan Tannehill,A.J. Brown,Jonnu Smith,T.J. Hockenson,27500,53.1,58.42,1.100188324
49913,Justin Herbert,Keenan Allen,Mike Williams,Calvin Ridley,31000,60.8,54.82,0.901644737
49930,Justin Herbert,Keenan Allen,Hunter Henry,Calvin Ridley,30500,59.8,61.92,1.035451505
50091,Aaron Rodgers,Davante Adams,Robert Tonyan,Allen Robinson II,31800,64.2,53.1,0.827102804
50111,Aaron Rodgers,Davante Adams,Allen Lazard,Allen Robinson II,31000,62.9,47,0.747217806
50099,Aaron Rodgers,Davante Adams,Robert Tonyan,Darnell Mooney,29200,58.9,63.2,1.073005093
50120,Aaron Rodgers,Davante Adams,Allen Lazard,Darnell Mooney,28400,57.6,57.1,0.991319444
50104,Aaron Rodgers,Davante Adams,Robert Tonyan,Jimmy Graham,29500,57.5,49.9,0.867826087
50109,Aaron Rodgers,Davante Adams,Robert Tonyan,Cole Kmet,29100,56.3,54,0.959147425
50124,Aaron Rodgers,Davante Adams,Allen Lazard,Jimmy Graham,28700,56.2,43.8,0.779359431
49918,Justin Herbert,Keenan Allen,Mike Williams,Russell Gage,28400,56.2,48.68,0.866192171
49811,Deshaun Watson,Will Fuller V,Brandin Cooks,Jakobi Meyers,26900,55.7,58.16,1.044165171
49937,Justin Herbert,Keenan Allen,Hunter Henry,Russell Gage,27900,55.2,55.78,1.010507246
49925,Justin Herbert,Keenan Allen,Mike Williams,Hayden Hurst,28400,53.4,33.62,0.629588015
49944,Justin Herbert,Keenan Allen,Hunter Henry,Hayden Hurst,27900,52.4,40.72,0.777099237
50127,Aaron Rodgers,Davante Adams,Allen Lazard,Cole Kmet,28300,55,47.9,0.870909091
49820,Deshaun Watson,Will Fuller V,Brandin Cooks,Damiere Byrd,26200,50.4,76.16,1.511111111
49824,Deshaun Watson,Will Fuller V,Jordan Akins,Jakobi Meyers,25700,49.7,58.46,1.176257545
49832,Deshaun Watson,Brandin Cooks,Jordan Akins,Jakobi Meyers,24700,48.4,57.96,1.197520661
52962,Tom Brady,Julian Edelman,Josh Gordon,DeVante Parker,26500,52.7,34.76,0.659582543
52978,Tom Brady,Julian Edelman,Antonio Brown,DeVante Parker,28000,52.2,45.96,0.88045977
52966,Tom Brady,Julian Edelman,Josh Gordon,Preston Williams,26000,52.1,43.06,0.826487524
52983,Tom Brady,Julian Edelman,Antonio Brown,Preston Williams,27500,51.6,54.26,1.051550388
52994,Tom Brady,Josh Gordon,Antonio Brown,DeVante Parker,27200,51.6,41.66,0.807364341
52998,Tom Brady,Josh Gordon,Antonio Brown,Preston Williams,26700,51,49.96,0.979607843
49828,Deshaun Watson,Will Fuller V,Jordan Akins,Damiere Byrd,25000,44.4,76.46,1.722072072
49839,Deshaun Watson,Brandin Cooks,Jordan Akins,Damiere Byrd,24000,43.1,75.96,1.762412993
52971,Tom Brady,Julian Edelman,Josh Gordon,Mike Gesicki,26000,50.3,36.36,0.722862823
52989,Tom Brady,Julian Edelman,Antonio Brown,Mike Gesicki,27500,49.8,47.56,0.95502008
53002,Tom Brady,Josh Gordon,Antonio Brown,Mike Gesicki,26700,49.2,43.26,0.879268293
50966,Cam Newton,Julian Edelman,Damiere Byrd,Tim Patrick,24700,48.7,40.7,0.835728953
52757,Dak Prescott,Amari Cooper,Michael Gallup,Robby Anderson,27500,56.5,46.82,0.828672566
52760,Dak Prescott,Amari Cooper,Michael Gallup,Jamison Crowder,27600,56.2,38.62,0.687188612
52763,Dak Prescott,Amari Cooper,Jason Witten,Robby Anderson,26400,50.4,48.22,0.956746032
52767,Dak Prescott,Amari Cooper,Jason Witten,Jamison Crowder,26500,50.1,40.02,0.798802395
51885,Patrick Mahomes,Tyreek Hill,Travis Kelce,Keenan Allen,31000,60,42.76,0.712666667
51102,Matt Ryan,Calvin Ridley,Olamide Zaccheaus,Robby Anderson,27000,59.3,42.84,0.722428331
51105,Matt Ryan,Calvin Ridley,Olamide Zaccheaus,DJ Moore,27400,59.2,44.64,0.754054054
51117,Matt Ryan,Calvin Ridley,Russell Gage,Robby Anderson,27800,59,43.64,0.739661017
51120,Matt Ryan,Calvin Ridley,Russell Gage,DJ Moore,28200,58.9,45.44,0.77147708
51130,Matt Ryan,Calvin Ridley,Hayden Hurst,Robby Anderson,27900,57.6,42.84,0.74375
51136,Matt Ryan,Calvin Ridley,Hayden Hurst,DJ Moore,28300,57.5,44.64,0.776347826
51888,Patrick Mahomes,Tyreek Hill,Travis Kelce,Mike Williams,30600,57.5,28.86,0.501913043
51890,Patrick Mahomes,Tyreek Hill,Travis Kelce,Hunter Henry,30300,57,36.76,0.644912281
51892,Patrick Mahomes,Tyreek Hill,Sammy Watkins,Keenan Allen,29100,55,40.16,0.730181818
51110,Matt Ryan,Calvin Ridley,Olamide Zaccheaus,Curtis Samuel,25900,54.4,36.24,0.666176471
51123,Matt Ryan,Calvin Ridley,Russell Gage,Curtis Samuel,26700,54.1,37.04,0.684658041
51897,Patrick Mahomes,Travis Kelce,Sammy Watkins,Keenan Allen,28400,53.5,35.96,0.672149533
51894,Patrick Mahomes,Tyreek Hill,Sammy Watkins,Mike Williams,28700,52.5,26.26,0.500190476
51895,Patrick Mahomes,Tyreek Hill,Sammy Watkins,Hunter Henry,28400,52,34.16,0.656923077
51899,Patrick Mahomes,Travis Kelce,Sammy Watkins,Mike Williams,28000,51,22.06,0.43254902
51901,Patrick Mahomes,Travis Kelce,Sammy Watkins,Hunter Henry,27700,50.5,29.96,0.593267327
52697,Jared Goff,Cooper Kupp,Robert Woods,Julio Jones,31100,68.3,56.42,0.826061493
52703,Jared Goff,Cooper Kupp,Brandin Cooks,Julio Jones,30500,68.2,53.22,0.780351906
51140,Matt Ryan,Calvin Ridley,Hayden Hurst,Curtis Samuel,26800,52.7,36.24,0.687666034
52698,Jared Goff,Cooper Kupp,Robert Woods,Calvin Ridley,28400,63.3,49.12,0.775987362
52707,Jared Goff,Cooper Kupp,Brandin Cooks,Calvin Ridley,27800,63.2,45.92,0.726582278
52718,Jared Goff,Cooper Kupp,Gerald Everett,Julio Jones,29700,63,58.32,0.925714286
52699,Jared Goff,Cooper Kupp,Robert Woods,Austin Hooper,29500,62.9,56.72,0.901748808
52711,Jared Goff,Cooper Kupp,Brandin Cooks,Austin Hooper,28900,62.8,53.52,0.852229299
52731,Jared Goff,Cooper Kupp,Tyler Higbee,Julio Jones,28300,60.7,46.62,0.768039539
52701,Jared Goff,Cooper Kupp,Robert Woods,Mohamed Sanu,28400,59.8,44.92,0.751170569
52716,Jared Goff,Cooper Kupp,Brandin Cooks,Mohamed Sanu,27800,59.7,41.72,0.698827471
52722,Jared Goff,Cooper Kupp,Gerald Everett,Calvin Ridley,27000,58,51.02,0.879655172
52727,Jared Goff,Cooper Kupp,Gerald Everett,Austin Hooper,28100,57.6,58.62,1.017708333
52733,Jared Goff,Cooper Kupp,Tyler Higbee,Calvin Ridley,25600,55.7,39.32,0.705924596
52734,Jared Goff,Cooper Kupp,Tyler Higbee,Austin Hooper,26700,55.3,46.92,0.848462929
52729,Jared Goff,Cooper Kupp,Gerald Everett,Mohamed Sanu,27000,54.5,46.82,0.859082569
52736,Jared Goff,Cooper Kupp,Tyler Higbee,Mohamed Sanu,25600,52.2,35.12,0.672796935
51114,Matt Ryan,Calvin Ridley,Olamide Zaccheaus,Ian Thomas,25500,50.6,27.34,0.540316206
51126,Matt Ryan,Calvin Ridley,Russell Gage,Ian Thomas,26300,50.3,28.14,0.55944334
51146,Matt Ryan,Calvin Ridley,Hayden Hurst,Ian Thomas,26400,48.9,27.34,0.559100204
50836,Lamar Jackson,Marquise Brown,Mark Andrews,Diontae Johnson,27400,55.4,29.42,0.531046931
50840,Lamar Jackson,Marquise Brown,Mark Andrews,Chase Claypool,27200,55.2,39.02,0.706884058
50844,Lamar Jackson,Marquise Brown,Mark Andrews,JuJu Smith-Schuster,27700,54.4,38.52,0.708088235
51960,Jameis Winston,Chris Godwin,Breshad Perriman,Kenny Golladay,30900,58.5,86.32,1.475555556
51966,Jameis Winston,Chris Godwin,O.J. Howard,Kenny Golladay,30200,57.5,60.82,1.05773913
51973,Jameis Winston,Chris Godwin,Cameron Brate,Kenny Golladay,29700,55.1,59.02,1.071143376
50847,Lamar Jackson,Marquise Brown,Mark Andrews,Eric Ebron,26300,51.1,41.12,0.804696673
51963,Jameis Winston,Chris Godwin,Breshad Perriman,Danny Amendola,28400,52.8,94.62,1.792045455
51970,Jameis Winston,Chris Godwin,O.J. Howard,Danny Amendola,27700,51.8,69.12,1.334362934
51977,Jameis Winston,Chris Godwin,Cameron Brate,Danny Amendola,27200,49.4,67.32,1.362753036
49919,Derek Carr,Darren Waller,Nelson Agholor,Calvin Ridley,27500,59.5,27.8,0.467226891
49945,Derek Carr,Darren Waller,Hunter Renfrow,Calvin Ridley,27400,56.2,30.7,0.546263345
49962,Derek Carr,Darren Waller,Henry Ruggs III,Calvin Ridley,27800,56.1,26.8,0.47771836
49932,Derek Carr,Darren Waller,Nelson Agholor,Olamide Zaccheaus,24000,52.3,15.4,0.294455067
49924,Derek Carr,Darren Waller,Nelson Agholor,Hayden Hurst,24900,52.3,20.6,0.393881453
49940,Derek Carr,Darren Waller,Nelson Agholor,Russell Gage,24600,51.8,18.7,0.361003861
49955,Derek Carr,Darren Waller,Hunter Renfrow,Olamide Zaccheaus,23900,49,18.3,0.373469388
49951,Derek Carr,Darren Waller,Hunter Renfrow,Hayden Hurst,24800,49,23.5,0.479591837
49970,Derek Carr,Darren Waller,Henry Ruggs III,Olamide Zaccheaus,24300,48.9,14.4,0.294478528
49966,Derek Carr,Darren Waller,Henry Ruggs III,Hayden Hurst,25200,48.9,19.6,0.400817996
49958,Derek Carr,Darren Waller,Hunter Renfrow,Russell Gage,24500,48.5,21.6,0.445360825
49976,Derek Carr,Darren Waller,Henry Ruggs III,Russell Gage,24900,48.4,17.7,0.365702479
52935,Kyler Murray,Larry Fitzgerald,Christian Kirk,DJ Moore,25500,57.4,55.72,0.970731707
52938,Kyler Murray,Larry Fitzgerald,Christian Kirk,Curtis Samuel,24800,56.9,56.62,0.995079086
52942,Kyler Murray,Larry Fitzgerald,Christian Kirk,Greg Olsen,25100,54.5,65.32,1.19853211
51995,Patrick Mahomes,Tyreek Hill,Travis Kelce,Courtland Sutton,30500,59.1,74.6,1.262267343
50819,Lamar Jackson,Mark Andrews,Marquise Brown,Zach Pascal,25700,50.4,35.6,0.706349206
52002,Patrick Mahomes,Tyreek Hill,Sammy Watkins,Courtland Sutton,28600,54.9,63.3,1.153005464
51999,Patrick Mahomes,Tyreek Hill,Travis Kelce,Noah Fant,29200,54.4,71.3,1.310661765
52006,Patrick Mahomes,Tyreek Hill,Sammy Watkins,Noah Fant,27300,50.2,60,1.195219124
51996,Aaron Rodgers,Davante Adams,Allen Lazard,Terry McLaurin,28000,55.9,34.1,0.610017889
52004,Aaron Rodgers,Davante Adams,Jimmy Graham,Terry McLaurin,27900,54.5,37.6,0.689908257
52000,Aaron Rodgers,Davante Adams,Allen Lazard,Kelvin Harmon,27200,52.4,23.9,0.45610687
50976,Aaron Rodgers,Davante Adams,Marquez Valdes-Scantling,Mike Evans,30600,60.1,21.1,0.351081531
50979,Aaron Rodgers,Davante Adams,Marquez Valdes-Scantling,Chris Godwin,30700,59.4,26.9,0.452861953
50984,Aaron Rodgers,Davante Adams,Robert Tonyan,Mike Evans,31200,59.4,20.4,0.343434343
50989,Aaron Rodgers,Davante Adams,Robert Tonyan,Chris Godwin,31300,58.7,26.2,0.446337308
50145,Russell Wilson,DK Metcalf,Tyler Lockett,George Kittle,28400,56.5,59.04,1.044955752
52008,Aaron Rodgers,Davante Adams,Jimmy Graham,Kelvin Harmon,27100,51,27.4,0.537254902
50981,Aaron Rodgers,Davante Adams,Marquez Valdes-Scantling,Rob Gronkowski,28000,53.3,35.9,0.673545966
50992,Aaron Rodgers,Davante Adams,Robert Tonyan,Rob Gronkowski,28600,52.6,35.2,0.669201521
50162,Russell Wilson,DK Metcalf,David Moore,George Kittle,26600,51.5,33.04,0.641553398
50152,Russell Wilson,DK Metcalf,Tyler Lockett,Kendrick Bourne,26500,51.3,58.84,1.146978558
50157,Russell Wilson,DK Metcalf,Tyler Lockett,Richie James,26200,51.1,56.84,1.112328767
49968,Deshaun Watson,Keke Coutee,Brandin Cooks,Allen Robinson II,27500,56.6,47.26,0.834982332
49998,Deshaun Watson,Brandin Cooks,Jordan Akins,Allen Robinson II,26900,52.2,42.86,0.821072797
49984,Deshaun Watson,Keke Coutee,Jordan Akins,Allen Robinson II,25600,50.9,50.76,0.997249509
49978,Deshaun Watson,Keke Coutee,Brandin Cooks,Anthony Miller,25500,49.7,27.06,0.544466801
49973,Deshaun Watson,Keke Coutee,Brandin Cooks,Darnell Mooney,25600,49.7,34.16,0.687323944
49856,Ben Roethlisberger,JuJu Smith-Schuster,Diontae Johnson,DJ Chark Jr.,27100,58.3,44.78,0.768096055
49873,Ben Roethlisberger,JuJu Smith-Schuster,Chase Claypool,DJ Chark Jr.,27100,58.2,41.58,0.71443299
49904,Ben Roethlisberger,Diontae Johnson,Chase Claypool,DJ Chark Jr.,27000,58,54.78,0.944482759
49861,Ben Roethlisberger,JuJu Smith-Schuster,Diontae Johnson,Keelan Cole Sr.,26200,55,42.28,0.768727273
49879,Ben Roethlisberger,JuJu Smith-Schuster,Chase Claypool,Keelan Cole Sr.,26200,54.9,39.08,0.711839709
49910,Ben Roethlisberger,Diontae Johnson,Chase Claypool,Keelan Cole Sr.,26100,54.7,52.28,0.955758684
49867,Ben Roethlisberger,JuJu Smith-Schuster,Diontae Johnson,Chris Conley,25800,54.5,40.48,0.742752294
49884,Ben Roethlisberger,JuJu Smith-Schuster,Chase Claypool,Chris Conley,25800,54.4,37.28,0.685294118
49915,Ben Roethlisberger,Diontae Johnson,Chase Claypool,Chris Conley,25700,54.2,50.48,0.931365314
49889,Ben Roethlisberger,JuJu Smith-Schuster,Eric Ebron,DJ Chark Jr.,26100,53.1,39.28,0.739736347
49921,Ben Roethlisberger,Diontae Johnson,Eric Ebron,DJ Chark Jr.,26000,52.9,52.48,0.992060491
49942,Ben Roethlisberger,Chase Claypool,Eric Ebron,DJ Chark Jr.,26000,52.8,49.28,0.933333333
49895,Ben Roethlisberger,JuJu Smith-Schuster,Eric Ebron,Keelan Cole Sr.,25200,49.8,36.78,0.738554217
49929,Ben Roethlisberger,Diontae Johnson,Eric Ebron,Keelan Cole Sr.,25100,49.6,49.98,1.00766129
49946,Ben Roethlisberger,Chase Claypool,Eric Ebron,Keelan Cole Sr.,25100,49.5,46.78,0.945050505
49899,Ben Roethlisberger,JuJu Smith-Schuster,Eric Ebron,Chris Conley,24800,49.3,34.98,0.709533469
49935,Ben Roethlisberger,Diontae Johnson,Eric Ebron,Chris Conley,24700,49.1,48.18,0.981262729
49952,Ben Roethlisberger,Chase Claypool,Eric Ebron,Chris Conley,24700,49,44.98,0.917959184
50822,Lamar Jackson,Mark Andrews,Marquise Brown,Marcus Johnson,25400,50.3,30,0.596421471
50825,Lamar Jackson,Mark Andrews,Marquise Brown,Trey Burton,26000,49.2,28.7,0.583333333
49981,Deshaun Watson,Keke Coutee,Brandin Cooks,Cole Kmet,25100,48.7,30.56,0.6275154
50168,Russell Wilson,DK Metcalf,David Moore,Kendrick Bourne,24700,46.3,32.84,0.709287257
50171,Russell Wilson,DK Metcalf,David Moore,Richie James,24400,46.1,30.84,0.668980477
50005,Deshaun Watson,Brandin Cooks,Jordan Akins,Anthony Miller,24900,45.3,22.66,0.500220751
50003,Deshaun Watson,Brandin Cooks,Jordan Akins,Darnell Mooney,25000,45.3,29.76,0.656953642
50010,Deshaun Watson,Brandin Cooks,Jordan Akins,Cole Kmet,24500,44.3,26.16,0.590519187
49990,Deshaun Watson,Keke Coutee,Jordan Akins,Anthony Miller,23600,44,30.56,0.694545455
49986,Deshaun Watson,Keke Coutee,Jordan Akins,Darnell Mooney,23700,44,37.66,0.855909091
49994,Deshaun Watson,Keke Coutee,Jordan Akins,Cole Kmet,23200,43,34.06,0.792093023
52951,Josh Allen,John Brown,Cole Beasley,Tyler Boyd,25100,50.6,47.42,0.93715415
52955,Josh Allen,John Brown,Cole Beasley,John Ross III,25200,48.8,38.82,0.795491803
49887,Tom Brady,Mike Evans,Chris Godwin,Calvin Ridley,30600,62.3,76.3,1.224719101
49900,Tom Brady,Mike Evans,Antonio Brown,Calvin Ridley,29900,60.4,82.5,1.36589404
49928,Tom Brady,Chris Godwin,Antonio Brown,Calvin Ridley,30000,60,80.1,1.335
49911,Tom Brady,Mike Evans,Rob Gronkowski,Calvin Ridley,29700,58.3,69.1,1.185248714
49941,Tom Brady,Chris Godwin,Rob Gronkowski,Calvin Ridley,29800,57.9,66.7,1.151986183
49893,Tom Brady,Mike Evans,Chris Godwin,Russell Gage,27900,55.5,64.3,1.158558559
49903,Tom Brady,Mike Evans,Antonio Brown,Russell Gage,27200,53.6,70.5,1.315298507
49934,Tom Brady,Chris Godwin,Antonio Brown,Russell Gage,27300,53.2,68.1,1.280075188
49897,Tom Brady,Mike Evans,Chris Godwin,Hayden Hurst,27700,52.4,59.1,1.127862595
49916,Tom Brady,Mike Evans,Rob Gronkowski,Russell Gage,27000,51.5,57.1,1.108737864
49947,Tom Brady,Chris Godwin,Rob Gronkowski,Russell Gage,27100,51.1,54.7,1.070450098
49907,Tom Brady,Mike Evans,Antonio Brown,Hayden Hurst,27000,50.5,65.3,1.293069307
49939,Tom Brady,Chris Godwin,Antonio Brown,Hayden Hurst,27100,50.1,62.9,1.255489022
49923,Tom Brady,Mike Evans,Rob Gronkowski,Hayden Hurst,26800,48.4,51.9,1.07231405
49949,Tom Brady,Chris Godwin,Rob Gronkowski,Hayden Hurst,26900,48,49.5,1.03125
52957,Josh Allen,John Brown,Cole Beasley,Tyler Eifert,23400,44.2,39.92,0.903167421
52025,Russell Wilson,Tyler Lockett,DK Metcalf,DJ Moore,28200,56.4,68.24,1.209929078
52035,Russell Wilson,Tyler Lockett,Jacob Hollister,DJ Moore,27600,53.1,61.44,1.157062147
52028,Russell Wilson,Tyler Lockett,DK Metcalf,Curtis Samuel,26900,52.8,65.84,1.246969697
52537,Jared Goff,Cooper Kupp,Robert Woods,Tyler Boyd,28300,59.1,69.38,1.17394247
52548,Jared Goff,Cooper Kupp,Brandin Cooks,Tyler Boyd,28200,58.2,64.18,1.102749141
52045,Russell Wilson,DK Metcalf,Jacob Hollister,DJ Moore,27000,52.3,50.04,0.956787763
52030,Russell Wilson,Tyler Lockett,DK Metcalf,Ian Thomas,26600,50.3,55.24,1.098210736
52038,Russell Wilson,Tyler Lockett,Jacob Hollister,Curtis Samuel,26300,49.5,59.04,1.192727273
53016,Jared Goff,Brandin Cooks,Robert Woods,Michael Thomas,30400,61.1,53.32,0.872667758
53024,Jared Goff,Brandin Cooks,Cooper Kupp,Michael Thomas,29900,60.8,63.22,1.039802632
53029,Jared Goff,Robert Woods,Cooper Kupp,Michael Thomas,30200,60.7,53.32,0.878418451
52541,Jared Goff,Cooper Kupp,Robert Woods,Alex Erickson,28200,56.5,72.28,1.279292035
52545,Jared Goff,Cooper Kupp,Robert Woods,Auden Tate,28100,56.2,68.58,1.220284698
49992,Deshaun Watson,Brandin Cooks,Keke Coutee,T.Y. Hilton,27400,55.8,53.22,0.953763441
52549,Jared Goff,Cooper Kupp,Brandin Cooks,Alex Erickson,28100,55.6,67.08,1.20647482
52551,Jared Goff,Cooper Kupp,Brandin Cooks,Auden Tate,28000,55.3,63.38,1.146112116
52553,Jared Goff,Cooper Kupp,Gerald Everett,Tyler Boyd,27400,54.3,66.68,1.227992634
50000,Deshaun Watson,Brandin Cooks,Chad Hansen,T.Y. Hilton,27100,52.6,53.92,1.025095057
50016,Deshaun Watson,Keke Coutee,Chad Hansen,T.Y. Hilton,26400,52.4,56.82,1.084351145
49995,Deshaun Watson,Brandin Cooks,Keke Coutee,Michael Pittman Jr.,26100,51.9,47.02,0.905973025
52557,Jared Goff,Cooper Kupp,Gerald Everett,Alex Erickson,27300,51.7,69.58,1.345841393
52561,Jared Goff,Cooper Kupp,Gerald Everett,Auden Tate,27200,51.4,65.88,1.281712062
53020,Jared Goff,Brandin Cooks,Robert Woods,Jared Cook,27900,54.2,42.92,0.791881919
53026,Jared Goff,Brandin Cooks,Cooper Kupp,Jared Cook,27400,53.9,52.82,0.979962894
53030,Jared Goff,Robert Woods,Cooper Kupp,Jared Cook,27700,53.8,42.92,0.797769517
53022,Jared Goff,Brandin Cooks,Robert Woods,Ted Ginn Jr.,26900,53.5,39.42,0.73682243
52960,Cam Newton,DJ Moore,Curtis Samuel,Brandin Cooks,27000,53.4,25.06,0.46928839
53027,Jared Goff,Brandin Cooks,Cooper Kupp,Ted Ginn Jr.,26400,53.2,49.32,0.927067669
53031,Jared Goff,Robert Woods,Cooper Kupp,Ted Ginn Jr.,26700,53.1,39.42,0.742372881
52965,Cam Newton,DJ Moore,Curtis Samuel,Robert Woods,27000,53.1,32.76,0.616949153
52969,Cam Newton,DJ Moore,Curtis Samuel,Cooper Kupp,26800,53,28.26,0.533207547
50009,Deshaun Watson,Brandin Cooks,Jordan Akins,T.Y. Hilton,26500,50.5,48.92,0.968712871
