,starting_position,finishing_position,laps_led,times_led,laps_completed,finishing_status,disqualified,race_name,name,team,series
1985,32,21,1,1,107,Running,FALSE,Sparks 300 at Talladega,Alex Labbe,DGM Racing,2
1986,30,23,0,0,106,Running,FALSE,Sparks 300 at Talladega,Matt Mills,BJ McLeod Motorsports,2
1987,2,8,10,5,107,Running,FALSE,Sparks 300 at Talladega,Austin Cindric,Team Penske,2
1988,12,38,0,0,24,Accident,FALSE,Sparks 300 at Talladega,Sam Mayer,JR Motorsports,2
1989,23,13,2,1,107,Running,FALSE,Sparks 300 at Talladega,Blaine Perkins,CR7 Motorsports,2
1990,19,1,8,1,107,Running,FALSE,Sparks 300 at Talladega,Brandon Brown,Brandonbilt Motorsports,2
1991,18,18,0,0,107,Running,FALSE,Sparks 300 at Talladega,Tommy Joe Martins,Alpha Prime Racing,2
1992,8,6,0,0,107,Running,FALSE,Sparks 300 at Talladega,Justin Haley,Kaulig Racing,2
1993,14,7,7,3,107,Running,FALSE,Sparks 300 at Talladega,Jeb Burton,Our Motorsports,2
1994,16,26,3,2,101,Accident,FALSE,Sparks 300 at Talladega,Brett Moffitt,Our Motorsports,2
1995,6,4,0,0,107,Running,FALSE,Sparks 300 at Talladega,Daniel Hemric,Kaulig Racing,2
1996,9,25,2,1,101,Accident,FALSE,Sparks 300 at Talladega,Harrison Burton,Wood Brothers Racing,2
1997,20,36,2,2,73,Driveshaft,FALSE,Sparks 300 at Talladega,Bayley Currey,JD Motorsports,2
1998,15,24,0,0,104,Running,FALSE,Sparks 300 at Talladega,Jeremy Clements,Jeremy Clements Racing,2
1999,28,40,0,0,20,Engine,FALSE,Sparks 300 at Talladega,David Starr,JD Motorsports,2
2000,1,3,7,2,107,Running,FALSE,Sparks 300 at Talladega,Justin Allgaier,JR Motorsports,2
2001,10,31,0,0,88,Accident,FALSE,Sparks 300 at Talladega,Myatt Snider,Jordan Anderson Racing,2
2002,24,14,0,0,107,Running,FALSE,Sparks 300 at Talladega,Josh Williams,B.J. McLeod Motorsports,2
2003,29,5,0,0,107,Running,FALSE,Sparks 300 at Talladega,Jordan Anderson,Jordan Anderson Racing,2
2004,26,12,0,0,107,Running,FALSE,Sparks 300 at Talladega,Jade Buford,Big Machine Racing,2
2005,13,27,26,4,101,Accident,FALSE,Sparks 300 at Talladega,Riley Herbst,Stewart-Haas Racing,2
2006,4,30,8,1,88,Accident,FALSE,Sparks 300 at Talladega,Noah Gragson,JR Motorsports,2
2007,22,33,0,0,88,Accident,FALSE,Sparks 300 at Talladega,Ryan Vargas,JD Motorsports,2
2008,17,11,0,0,107,Running,FALSE,Sparks 300 at Talladega,Ryan Sieg,RSS Racing,2
2009,40,10,1,1,107,Running,FALSE,Sparks 300 at Talladega,Joe Graf Jr.,SS Green Light Racing,2
2010,21,37,0,0,50,Engine,FALSE,Sparks 300 at Talladega,Landon Cassill,Kaulig Racing,2
2011,38,16,0,0,107,Running,FALSE,Sparks 300 at Talladega,J.J. Yeley,Rick Ware Racing,2
2012,37,32,0,0,88,Accident,FALSE,Sparks 300 at Talladega,Caesar Bacarella,,2
2013,31,29,0,0,93,Accident,FALSE,Sparks 300 at Talladega,Jeffrey Earnhardt,JD Motorsports,2
2014,5,39,3,1,24,Accident,FALSE,Sparks 300 at Talladega,AJ Allmendinger,Kaulig Racing,2
2015,7,2,12,3,107,Running,FALSE,Sparks 300 at Talladega,Brandon Jones,Joe Gibbs Racing,2
2016,39,15,0,0,107,Running,FALSE,Sparks 300 at Talladega,Joey Gase,,2
2017,11,22,8,2,107,Running,FALSE,Sparks 300 at Talladega,John Hunter Nemechek,Kyle Busch Motorsports,2
2018,36,34,0,0,88,Accident,FALSE,Sparks 300 at Talladega,Cj McLaughlin,,2
2019,25,20,0,0,107,Running,FALSE,Sparks 300 at Talladega,Kyle Weatherman,,2
2020,34,28,0,0,101,Accident,FALSE,Sparks 300 at Talladega,Jason White,,2
2021,35,19,0,0,107,Running,FALSE,Sparks 300 at Talladega,Garrett Smithley,Rick Ware Racing,2
2022,35,2,0,0,267,Running,FALSE,Dixie Vodka 400,Tyler Reddick,Richard Childress Racing,1
2023,28,31,0,0,263,Running,FALSE,Dixie Vodka 400,Garrett Smithley,Rick Ware Racing,1
2024,4,5,0,0,267,Running,FALSE,Dixie Vodka 400,Kevin Harvick,Stewart-Haas Racing,1
2025,32,17,0,0,267,Running,FALSE,Dixie Vodka 400,Ross Chastain,Trackhouse Racing Team,1
2026,1,11,0,1,267,Running,FALSE,Dixie Vodka 400,Denny Hamlin,Joe Gibbs Racing,1
2027,27,24,0,0,267,Running,FALSE,Dixie Vodka 400,Anthony Alfredo,Our Motorsports,1
2028,11,14,4,1,267,Running,FALSE,Dixie Vodka 400,Chase Elliott,Hendrick Motorsports,1
2029,21,15,1,1,267,Running,FALSE,Dixie Vodka 400,Daniel Suarez,Trackhouse Racing Team,1
2030,24,10,0,0,267,Running,FALSE,Dixie Vodka 400,Kyle Busch,Joe Gibbs Racing,1
2031,13,9,0,0,267,Running,FALSE,Dixie Vodka 400,Alex Bowman,Hendrick Motorsports,1
2032,25,36,0,0,151,Engine,FALSE,Dixie Vodka 400,Corey LaJoie,Spire Motorsports,1
2033,5,8,0,0,267,Running,FALSE,Dixie Vodka 400,Kurt Busch,23XI Racing,1
2034,38,35,0,0,258,Running,FALSE,Dixie Vodka 400,Quin Houff,Starcom Racing,1
2035,17,4,5,1,267,Running,FALSE,Dixie Vodka 400,Kyle Larson,Hendrick Motorsports,1
2036,36,33,0,0,259,Running,FALSE,Dixie Vodka 400,Josh Bilicki,Spire Motorsports,1
2037,30,18,0,0,267,Running,FALSE,Dixie Vodka 400,Chase Briscoe,Stewart-Haas Racing,1
2038,29,37,0,0,61,Engine,FALSE,Dixie Vodka 400,James Davison,,1
2039,9,3,37,3,267,Running,FALSE,Dixie Vodka 400,Martin Truex Jr.,Joe Gibbs Racing,1
2040,10,23,0,0,267,Running,FALSE,Dixie Vodka 400,Cole Custer,Stewart-Haas Racing,1
2041,15,13,0,0,267,Running,FALSE,Dixie Vodka 400,Ricky Stenhouse Jr.,JTG Daugherty Racing,1
2042,20,26,0,0,266,Running,FALSE,Dixie Vodka 400,Justin Haley,Kaulig Racing,1
2043,3,20,0,0,267,Running,FALSE,Dixie Vodka 400,Christopher Bell,Joe Gibbs Racing,1
2044,12,19,57,5,267,Running,FALSE,Dixie Vodka 400,Chris Buescher,RFK Racing,1
2045,7,16,47,3,267,Running,FALSE,Dixie Vodka 400,Brad Keselowski,RFK Racing,1
2046,8,21,0,0,267,Running,FALSE,Dixie Vodka 400,Ryan Preece,JTG Daugherty Racing,1
2047,2,25,12,1,267,Running,FALSE,Dixie Vodka 400,Joey Logano,Team Penske,1
2048,22,12,0,0,267,Running,FALSE,Dixie Vodka 400,Austin Dillon,Richard Childress Racing,1
2049,18,27,0,0,266,Running,FALSE,Dixie Vodka 400,Erik Jones,Petty GMS Motorsports,1
2050,31,1,102,4,267,Running,FALSE,Dixie Vodka 400,William Byron,Hendrick Motorsports,1
2051,14,29,0,0,266,Running,FALSE,Dixie Vodka 400,Ryan Blaney,Team Penske,1
2052,37,28,0,0,266,Running,FALSE,Dixie Vodka 400,Matt DiBenedetto,Rackley W.A.R.,1
2053,33,38,0,0,21,Electrical,FALSE,Dixie Vodka 400,Timmy Hill,,1
2054,19,22,2,1,267,Running,FALSE,Dixie Vodka 400,Bubba Wallace,23XI Racing,1
2055,34,34,0,0,258,Running,FALSE,Dixie Vodka 400,BJ McLeod,Live Fast Motorsports,1
2056,23,7,0,0,267,Running,FALSE,Dixie Vodka 400,Ryan Newman,Roush Fenway Racing,1
2057,26,32,0,0,261,Running,FALSE,Dixie Vodka 400,Cody Ware,,1
2058,6,6,0,0,267,Running,FALSE,Dixie Vodka 400,Michael McDowell,Front Row Motorsports,1
2059,16,30,0,0,264,Running,FALSE,Dixie Vodka 400,Aric Almirola,Stewart-Haas Racing,1
2060,11,34,0,0,31,Accident,FALSE,Alsco Uniforms 302,Sam Mayer,JR Motorsports,2
2061,38,21,0,0,197,Running,FALSE,Alsco Uniforms 302,David Starr,JD Motorsports,2
2062,2,7,20,2,201,Running,FALSE,Alsco Uniforms 302,AJ Allmendinger,Kaulig Racing,2
2063,19,14,0,0,200,Running,FALSE,Alsco Uniforms 302,Tommy Joe Martins,Alpha Prime Racing,2
2064,10,33,0,0,31,Accident,FALSE,Alsco Uniforms 302,Riley Herbst,Stewart-Haas Racing,2
2065,13,39,0,0,30,Accident,FALSE,Alsco Uniforms 302,Jeremy Clements,Jeremy Clements Racing,2
2066,40,32,0,0,100,Overheating,FALSE,Alsco Uniforms 302,Cj McLaughlin,,2
2067,12,15,0,0,200,Running,FALSE,Alsco Uniforms 302,Myatt Snider,Jordan Anderson Racing,2
2068,4,9,2,1,201,Running,FALSE,Alsco Uniforms 302,Justin Haley,Kaulig Racing,2
2069,8,6,0,0,201,Running,FALSE,Alsco Uniforms 302,Brandon Jones,Joe Gibbs Racing,2
2070,35,31,0,0,113,Electrical,FALSE,Alsco Uniforms 302,Carson Ware,,2
2071,21,40,0,0,30,Accident,FALSE,Alsco Uniforms 302,Joe Graf Jr.,SS Green Light Racing,2
2072,17,38,0,0,30,Accident,FALSE,Alsco Uniforms 302,Alex Labbe,DGM Racing,2
2073,15,1,38,2,201,Running,FALSE,Alsco Uniforms 302,Josh Berry,JR Motorsports,2
2074,9,3,1,1,201,Running,FALSE,Alsco Uniforms 302,Noah Gragson,JR Motorsports,2
2075,34,27,0,0,195,Running,FALSE,Alsco Uniforms 302,Matt Jaskol,,2
2076,26,18,0,0,199,Running,FALSE,Alsco Uniforms 302,Kyle Weatherman,,2
2077,24,20,0,0,198,Running,FALSE,Alsco Uniforms 302,Blaine Perkins,CR7 Motorsports,2
2078,27,12,0,0,200,Running,FALSE,Alsco Uniforms 302,Brett Moffitt,Our Motorsports,2
2079,23,26,0,0,195,Running,FALSE,Alsco Uniforms 302,Jade Buford,Big Machine Racing,2
2080,25,35,0,0,31,Accident,FALSE,Alsco Uniforms 302,Dylan Lupton,,2
2081,5,10,0,0,201,Running,FALSE,Alsco Uniforms 302,Harrison Burton,Wood Brothers Racing,2
2082,32,25,0,0,196,Running,FALSE,Alsco Uniforms 302,Spencer Boyd,Young's Motorsports,2
2083,3,2,90,5,201,Running,FALSE,Alsco Uniforms 302,Justin Allgaier,JR Motorsports,2
2084,20,17,0,0,199,Running,FALSE,Alsco Uniforms 302,Ryan Sieg,RSS Racing,2
2085,33,37,0,0,30,Accident,FALSE,Alsco Uniforms 302,J.J. Yeley,Rick Ware Racing,2
2086,14,36,0,0,30,Accident,FALSE,Alsco Uniforms 302,Jeb Burton,Our Motorsports,2
2087,16,22,0,0,197,Running,FALSE,Alsco Uniforms 302,Brandon Brown,Brandonbilt Motorsports,2
2088,7,5,0,0,201,Running,FALSE,Alsco Uniforms 302,Daniel Hemric,Kaulig Racing,2
2089,1,4,33,2,201,Running,FALSE,Alsco Uniforms 302,Austin Cindric,Team Penske,2
2090,22,29,0,0,194,Running,FALSE,Alsco Uniforms 302,Jeffrey Earnhardt,JD Motorsports,2
2091,6,11,0,0,200,Running,FALSE,Alsco Uniforms 302,Ty Gibbs,Joe Gibbs Racing,2
2092,36,13,0,0,200,Running,FALSE,Alsco Uniforms 302,Bayley Currey,JD Motorsports,2
2093,28,8,17,1,201,Running,FALSE,Alsco Uniforms 302,Ty Dillon,Petty GMS Motorsports,2
2094,18,24,0,0,196,Running,FALSE,Alsco Uniforms 302,Josh Williams,B.J. McLeod Motorsports,2
2095,31,19,0,0,199,Running,FALSE,Alsco Uniforms 302,Ryan Vargas,JD Motorsports,2
2096,0,0,0,0,0,,FALSE,Alsco Uniforms 302,Timmy Hill,,2
2097,30,23,0,0,197,Running,FALSE,Alsco Uniforms 302,Mason Massey,DGM Racing,2
2098,37,16,0,0,200,Running,FALSE,Alsco Uniforms 302,Landon Cassill,Kaulig Racing,2
2099,29,28,0,0,194,Running,FALSE,Alsco Uniforms 302,Matt Mills,BJ McLeod Motorsports,2
2100,39,30,0,0,193,Running,FALSE,Alsco Uniforms 302,BJ McLeod,Live Fast Motorsports,2
2101,0,0,0,0,0,,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Timmy Hill,,2
2102,40,18,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Austin Hill,Richard Childress Racing,2
2103,6,5,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Brandon Jones,Joe Gibbs Racing,2
2104,4,27,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Michael Annett,JR Motorsports,2
2105,26,30,0,0,67,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Matt Mills,BJ McLeod Motorsports,2
2106,1,2,22,3,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Austin Cindric,Team Penske,2
2107,37,7,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Preston Pardus,,2
2108,39,40,0,0,10,Rear Gear,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Gray Gaulding,Means Motorsports,2
2109,15,10,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Sam Mayer,JR Motorsports,2
2110,17,11,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Josh Williams,B.J. McLeod Motorsports,2
2111,14,1,21,1,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,AJ Allmendinger,Kaulig Racing,2
2112,38,39,0,0,19,Suspension,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Kris Wright,Niece Motorsports,2
2113,21,33,0,0,63,Accident,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Tommy Joe Martins,Alpha Prime Racing,2
2114,24,23,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Kyle Weatherman,,2
2115,5,4,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Justin Haley,Kaulig Racing,2
2116,3,3,17,2,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Daniel Hemric,Kaulig Racing,2
2117,8,15,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Harrison Burton,Wood Brothers Racing,2
2118,11,12,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Jeremy Clements,Jeremy Clements Racing,2
2119,2,9,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Justin Allgaier,JR Motorsports,2
2120,13,8,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Myatt Snider,Jordan Anderson Racing,2
2121,19,16,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Jade Buford,Big Machine Racing,2
2122,9,34,0,0,61,Suspension,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Riley Herbst,Stewart-Haas Racing,2
2123,12,21,7,1,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Ty Gibbs,Joe Gibbs Racing,2
2124,10,6,1,1,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Noah Gragson,JR Motorsports,2
2125,27,36,0,0,47,Axle,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Ryan Vargas,JD Motorsports,2
2126,30,28,0,0,67,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Joe Graf Jr.,SS Green Light Racing,2
2127,36,24,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Stefan Parsons,BJ McLeod Motorsports,2
2128,35,17,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Landon Cassill,Kaulig Racing,2
2129,18,32,0,0,66,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Ryan Sieg,RSS Racing,2
2130,34,35,0,0,59,Electrical,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Loris Hezemans,,2
2131,29,29,0,0,67,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Will Rodgers,,2
2132,32,20,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Jeffrey Earnhardt,JD Motorsports,2
2133,22,37,0,0,30,Accident,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Brett Moffitt,Our Motorsports,2
2134,7,13,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Jeb Burton,Our Motorsports,2
2135,20,14,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Alex Labbe,DGM Racing,2
2136,23,19,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,J.J. Yeley,Rick Ware Racing,2
2137,25,26,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Ty Dillon,Petty GMS Motorsports,2
2138,31,38,0,0,28,Accident,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Josh Bilicki,Spire Motorsports,2
2139,28,25,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Sage Karam,,2
2140,16,22,0,0,68,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Brandon Brown,Brandonbilt Motorsports,2
2141,33,31,0,0,67,Running,FALSE,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,Spencer Boyd,Young's Motorsports,2
2142,5,35,0,0,67,Running,FALSE,B&L Transport 170 at Mid-Ohio,Justin Allgaier,JR Motorsports,2
2143,8,33,0,0,68,Running,FALSE,B&L Transport 170 at Mid-Ohio,Jeremy Clements,Jeremy Clements Racing,2
2144,36,36,0,0,66,Running,FALSE,B&L Transport 170 at Mid-Ohio,David Starr,JD Motorsports,2
2145,12,1,23,3,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,AJ Allmendinger,Kaulig Racing,2
2146,20,20,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Landon Cassill,Kaulig Racing,2
2147,27,5,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Andy Lally,,2
2148,15,7,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Michael Annett,JR Motorsports,2
2149,23,9,2,1,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Ryan Sieg,RSS Racing,2
2150,26,34,0,0,68,Running,FALSE,B&L Transport 170 at Mid-Ohio,Jeffrey Earnhardt,JD Motorsports,2
2151,25,39,0,0,7,Engine,FALSE,B&L Transport 170 at Mid-Ohio,Tommy Joe Martins,Alpha Prime Racing,2
2152,29,27,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Miguel Paludo,,2
2153,4,16,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Jeb Burton,Our Motorsports,2
2154,18,31,0,0,75,Fuel Pump,FALSE,B&L Transport 170 at Mid-Ohio,Brett Moffitt,Our Motorsports,2
2155,7,4,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Brandon Jones,Joe Gibbs Racing,2
2156,11,12,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Daniel Hemric,Kaulig Racing,2
2157,40,17,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Gray Gaulding,Means Motorsports,2
2158,24,10,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Josh Williams,B.J. McLeod Motorsports,2
2159,6,6,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Brandon Brown,Brandonbilt Motorsports,2
2160,31,8,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Josh Berry,JR Motorsports,2
2161,21,15,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Cody Ware,,2
2162,10,2,7,1,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Justin Haley,Kaulig Racing,2
2163,1,14,30,3,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Austin Cindric,Team Penske,2
2164,35,26,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Kyle Weatherman,,2
2165,3,38,0,0,19,Accident,FALSE,B&L Transport 170 at Mid-Ohio,Harrison Burton,Wood Brothers Racing,2
2166,14,29,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Myatt Snider,Jordan Anderson Racing,2
2167,13,40,0,0,0,Accident,FALSE,B&L Transport 170 at Mid-Ohio,Noah Gragson,JR Motorsports,2
2168,16,11,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Alex Labbe,DGM Racing,2
2169,38,37,0,0,30,Electrical,FALSE,B&L Transport 170 at Mid-Ohio,Bayley Currey,JD Motorsports,2
2170,9,21,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Riley Herbst,Stewart-Haas Racing,2
2171,37,30,0,0,77,Running,FALSE,B&L Transport 170 at Mid-Ohio,Joe Graf Jr.,SS Green Light Racing,2
2172,39,25,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Preston Pardus,,2
2173,17,18,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Ryan Vargas,JD Motorsports,2
2174,30,22,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Colby Howard,McAnally-Hilgemann Racing ,2
2175,19,13,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Jade Buford,Big Machine Racing,2
2176,33,32,0,0,71,Accident,FALSE,B&L Transport 170 at Mid-Ohio,Kris Wright,Niece Motorsports,2
2177,2,3,16,1,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Ty Gibbs,Joe Gibbs Racing,2
2178,34,19,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Matt Jaskol,,2
2179,0,0,0,0,0,,FALSE,B&L Transport 170 at Mid-Ohio,Dillon Bassett,,2
2180,28,28,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Ryan Ellis,,2
2181,22,24,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Jesse Little,Young's Motorsports,2
2182,0,0,0,0,0,,FALSE,B&L Transport 170 at Mid-Ohio,Timmy Hill,,2
2183,32,23,0,0,78,Running,FALSE,B&L Transport 170 at Mid-Ohio,Matt Mills,BJ McLeod Motorsports,2
2184,3,9,0,0,200,Running,FALSE,Kansas Lottery 300,Justin Allgaier,JR Motorsports,2
2185,19,17,0,0,200,Running,FALSE,Kansas Lottery 300,Jeremy Clements,Jeremy Clements Racing,2
2186,33,36,0,0,152,Running,FALSE,Kansas Lottery 300,David Starr,JD Motorsports,2
2187,5,3,10,3,200,Running,FALSE,Kansas Lottery 300,AJ Allmendinger,Kaulig Racing,2
2188,8,7,0,0,200,Running,FALSE,Kansas Lottery 300,Michael Annett,JR Motorsports,2
2189,14,5,0,0,200,Running,FALSE,Kansas Lottery 300,Ryan Sieg,RSS Racing,2
2190,24,28,0,0,198,Running,FALSE,Kansas Lottery 300,Jeffrey Earnhardt,JD Motorsports,2
2191,17,23,0,0,199,Running,FALSE,Kansas Lottery 300,Tommy Joe Martins,Alpha Prime Racing,2
2192,37,40,0,0,2,Electrical,FALSE,Kansas Lottery 300,Joey Gase,,2
2193,11,12,0,0,200,Running,FALSE,Kansas Lottery 300,Jeb Burton,Our Motorsports,2
2194,16,6,0,0,200,Running,FALSE,Kansas Lottery 300,Brett Moffitt,Our Motorsports,2
2195,9,11,0,0,200,Running,FALSE,Kansas Lottery 300,Brandon Jones,Joe Gibbs Racing,2
2196,1,15,15,5,200,Running,FALSE,Kansas Lottery 300,Daniel Hemric,Kaulig Racing,2
2197,40,39,0,0,13,Engine,FALSE,Kansas Lottery 300,Gray Gaulding,Means Motorsports,2
2198,18,26,0,0,198,Running,FALSE,Kansas Lottery 300,Josh Williams,B.J. McLeod Motorsports,2
2199,23,14,0,0,200,Running,FALSE,Kansas Lottery 300,Brandon Brown,Brandonbilt Motorsports,2
2200,27,20,0,0,200,Running,FALSE,Kansas Lottery 300,Jordan Anderson,Jordan Anderson Racing,2
2201,39,18,0,0,200,Running,FALSE,Kansas Lottery 300,Garrett Smithley,Rick Ware Racing,2
2202,28,27,0,0,198,Running,FALSE,Kansas Lottery 300,Dylan Lupton,,2
2203,6,4,0,0,200,Running,FALSE,Kansas Lottery 300,Justin Haley,Kaulig Racing,2
2204,2,2,151,7,200,Running,FALSE,Kansas Lottery 300,Austin Cindric,Team Penske,2
2205,25,21,0,0,200,Running,FALSE,Kansas Lottery 300,Kyle Weatherman,,2
2206,32,31,0,0,196,Running,FALSE,Kansas Lottery 300,Spencer Boyd,Young's Motorsports,2
2207,7,34,0,0,178,Accident,FALSE,Kansas Lottery 300,Harrison Burton,Wood Brothers Racing,2
2208,15,10,1,1,200,Running,FALSE,Kansas Lottery 300,Myatt Snider,Jordan Anderson Racing,2
2209,4,35,9,2,178,Accident,FALSE,Kansas Lottery 300,Noah Gragson,JR Motorsports,2
2210,21,33,0,0,191,Running,FALSE,Kansas Lottery 300,Alex Labbe,DGM Racing,2
2211,34,24,0,0,199,Running,FALSE,Kansas Lottery 300,Patrick Emerling,,2
2212,22,16,0,0,200,Running,FALSE,Kansas Lottery 300,Bayley Currey,JD Motorsports,2
2213,13,13,0,0,200,Running,FALSE,Kansas Lottery 300,Riley Herbst,Stewart-Haas Racing,2
2214,30,29,0,0,198,Running,FALSE,Kansas Lottery 300,Joe Graf Jr.,SS Green Light Racing,2
2215,12,8,0,0,200,Running,FALSE,Kansas Lottery 300,Sam Mayer,JR Motorsports,2
2216,36,32,0,0,192,Running,FALSE,Kansas Lottery 300,Loris Hezemans,,2
2217,35,38,0,0,28,Accident,FALSE,Kansas Lottery 300,Jade Buford,Big Machine Racing,2
2218,10,1,14,3,200,Running,FALSE,Kansas Lottery 300,Ty Gibbs,Joe Gibbs Racing,2
2219,29,30,0,0,197,Running,FALSE,Kansas Lottery 300,Jesse Little,Young's Motorsports,2
2220,26,37,0,0,133,Accident,FALSE,Kansas Lottery 300,Mason Massey,DGM Racing,2
2221,31,25,0,0,199,Running,FALSE,Kansas Lottery 300,Matt Mills,BJ McLeod Motorsports,2
